datetime,lvl_cm,temp_C
2024-08-28 16:00:00,801.8,9.966
2024-08-28 16:30:00,801.88,10.168
2024-08-28 17:00:00,801.77,10.492
2024-08-28 17:30:00,801.89,10.986
2024-08-28 18:00:00,801.79,11.749
2024-08-28 18:30:00,801.74,12.709
2024-08-28 19:00:00,801.55,13.704
2024-08-28 19:30:00,801.18,14.687
2024-08-28 20:00:00,800.99,15.561
2024-08-28 20:30:00,800.98,16.363
2024-08-28 21:00:00,800.91,17.214
2024-08-28 21:30:00,800.84,17.954
2024-08-28 22:00:00,800.66,18.585
2024-08-28 22:30:00,800.43,19.065
2024-08-28 23:00:00,800.29,19.327
2024-08-28 23:30:00,800.37,19.462
2024-08-29 00:00:00,800.38,19.481
2024-08-29 00:30:00,800.41,19.31
2024-08-29 01:00:00,800.36,18.969
2024-08-29 01:30:00,800.48,18.528
2024-08-29 02:00:00,800.7,18.044
2024-08-29 02:30:00,800.76,17.494
2024-08-29 03:00:00,801.02,17.028
2024-08-29 03:30:00,801.2,16.564
2024-08-29 04:00:00,801.4,16.208
2024-08-29 04:30:00,801.47,15.903
2024-08-29 05:00:00,801.5,15.622
2024-08-29 05:30:00,801.55,15.337
2024-08-29 06:00:00,801.64,15.059
2024-08-29 06:30:00,801.52,14.751
2024-08-29 07:00:00,801.58,14.466
2024-08-29 07:30:00,801.64,14.161
2024-08-29 08:00:00,801.57,13.877
2024-08-29 08:30:00,801.58,13.605
2024-08-29 09:00:00,801.43,13.294
2024-08-29 09:30:00,801.51,13.049
2024-08-29 10:00:00,801.57,12.807
2024-08-29 10:30:00,801.6,12.528
2024-08-29 11:00:00,801.58,12.252
2024-08-29 11:30:00,801.69,11.998
2024-08-29 12:00:00,801.76,11.754
2024-08-29 12:30:00,801.85,11.51
2024-08-29 13:00:00,801.88,11.259
2024-08-29 13:30:00,802.12,11.026
2024-08-29 14:00:00,802.24,10.812
2024-08-29 14:30:00,802.47,10.625
2024-08-29 15:00:00,802.59,10.505
2024-08-29 15:30:00,802.58,10.46
2024-08-29 16:00:00,802.66,10.549
2024-08-29 16:30:00,802.59,10.751
2024-08-29 17:00:00,802.64,11.094
2024-08-29 17:30:00,802.68,11.563
2024-08-29 18:00:00,802.64,12.207
2024-08-29 18:30:00,802.53,13.024
2024-08-29 19:00:00,802.52,13.971
2024-08-29 19:30:00,802.33,15.126
2024-08-29 20:00:00,802.39,16.136
2024-08-29 20:30:00,802.36,17.084
2024-08-29 21:00:00,802.23,17.894
2024-08-29 21:30:00,801.94,18.7
2024-08-29 22:00:00,801.9,19.393
2024-08-29 22:30:00,801.94,19.993
2024-08-29 23:00:00,801.9,20.277
2024-08-29 23:30:00,801.94,20.41
2024-08-30 00:00:00,802.1,20.398
2024-08-30 00:30:00,802.04,20.232
2024-08-30 01:00:00,802.31,19.863
2024-08-30 01:30:00,802.41,19.426
2024-08-30 02:00:00,802.5,18.862
2024-08-30 02:30:00,802.63,18.299
2024-08-30 03:00:00,802.85,17.755
2024-08-30 03:30:00,803.13,17.326
2024-08-30 04:00:00,803.27,16.941
2024-08-30 04:30:00,803.46,16.601
2024-08-30 05:00:00,803.56,16.305
2024-08-30 05:30:00,803.69,15.999
2024-08-30 06:00:00,803.74,15.704
2024-08-30 06:30:00,803.82,15.431
2024-08-30 07:00:00,803.85,15.137
2024-08-30 07:30:00,803.77,14.809
2024-08-30 08:00:00,803.68,14.546
2024-08-30 08:30:00,803.53,14.255
2024-08-30 09:00:00,803.46,13.979
2024-08-30 09:30:00,803.51,13.677
2024-08-30 10:00:00,803.52,13.407
2024-08-30 10:30:00,803.5,13.13
2024-08-30 11:00:00,803.57,12.86
2024-08-30 11:30:00,803.66,12.615
2024-08-30 12:00:00,803.7,12.348
2024-08-30 12:30:00,803.84,12.086
2024-08-30 13:00:00,803.89,11.87
2024-08-30 13:30:00,804.05,11.623
2024-08-30 14:00:00,804.23,11.397
2024-08-30 14:30:00,804.49,11.195
2024-08-30 15:00:00,804.6,11.061
2024-08-30 15:30:00,804.66,11.025
2024-08-30 16:00:00,804.69,11.106
2024-08-30 16:30:00,804.76,11.291
2024-08-30 17:00:00,804.68,11.623
2024-08-30 17:30:00,804.9,12.09
2024-08-30 18:00:00,805.02,12.808
2024-08-30 18:30:00,804.92,13.679
2024-08-30 19:00:00,804.83,14.645
2024-08-30 19:30:00,804.64,15.764
2024-08-30 20:00:00,804.41,16.824
2024-08-30 20:30:00,804.46,17.835
2024-08-30 21:00:00,804.28,18.503
2024-08-30 21:30:00,804.29,18.768
2024-08-30 22:00:00,804.2,18.917
2024-08-30 22:30:00,804.13,19.028
2024-08-30 23:00:00,803.97,19.109
2024-08-30 23:30:00,804.02,19.266
2024-08-31 00:00:00,804.11,19.433
2024-08-31 00:30:00,804.07,19.307
2024-08-31 01:00:00,804.18,18.875
2024-08-31 01:30:00,804.18,18.451
2024-08-31 02:00:00,804.41,18.036
2024-08-31 02:30:00,804.67,17.616
2024-08-31 03:00:00,804.94,17.178
2024-08-31 03:30:00,805.24,16.781
2024-08-31 04:00:00,805.46,16.446
2024-08-31 04:30:00,805.54,16.132
2024-08-31 05:00:00,805.71,15.854
2024-08-31 05:30:00,805.75,15.541
2024-08-31 06:00:00,805.69,15.266
2024-08-31 06:30:00,805.52,14.964
2024-08-31 07:00:00,805.5,14.68
2024-08-31 07:30:00,805.46,14.38
2024-08-31 08:00:00,805.57,14.13
2024-08-31 08:30:00,805.47,13.814
2024-08-31 09:00:00,805.33,13.53
2024-08-31 09:30:00,805.25,13.287
2024-08-31 10:00:00,805.18,13.024
2024-08-31 10:30:00,805.13,12.773
2024-08-31 11:00:00,804.96,12.524
2024-08-31 11:30:00,804.92,12.288
2024-08-31 12:00:00,804.85,12.053
2024-08-31 12:30:00,804.74,11.854
2024-08-31 13:00:00,804.86,11.621
2024-08-31 13:30:00,805.06,11.447
2024-08-31 14:00:00,805.35,11.249
2024-08-31 14:30:00,805.34,11.052
2024-08-31 15:00:00,805.36,10.954
2024-08-31 15:30:00,805.37,10.927
2024-08-31 16:00:00,805.35,11.009
2024-08-31 16:30:00,805.36,11.226
2024-08-31 17:00:00,805.39,11.547
2024-08-31 17:30:00,805.56,12.097
2024-08-31 18:00:00,805.51,12.906
2024-08-31 18:30:00,805.34,13.705
2024-08-31 19:00:00,805.22,14.447
2024-08-31 19:30:00,804.89,15.32
2024-08-31 20:00:00,804.66,16.276
2024-08-31 20:30:00,804.39,17.212
2024-08-31 21:00:00,804.3,17.937
2024-08-31 21:30:00,804.06,18.579
2024-08-31 22:00:00,803.75,19.173
2024-08-31 22:30:00,803.67,19.784
2024-08-31 23:00:00,803.6,20.102
2024-08-31 23:30:00,803.64,20.182
2024-09-01 00:00:00,803.62,20.02
2024-09-01 00:30:00,803.77,19.567
2024-09-01 01:00:00,804.58,19.101
2024-09-01 01:30:00,804.06,18.664
2024-09-01 02:00:00,803.96,18.332
2024-09-01 02:30:00,804.22,18.009
2024-09-01 03:00:00,804.47,17.613
2024-09-01 03:30:00,804.81,17.228
2024-09-01 04:00:00,805.05,16.884
2024-09-01 04:30:00,805.17,16.519
2024-09-01 05:00:00,805.05,16.177
2024-09-01 05:30:00,805.05,15.849
2024-09-01 06:00:00,805.05,15.481
2024-09-01 06:30:00,804.91,15.177
2024-09-01 07:00:00,804.89,14.84
2024-09-01 07:30:00,804.99,14.539
2024-09-01 08:00:00,805.01,14.252
2024-09-01 08:30:00,804.9,13.999
2024-09-01 09:00:00,804.79,13.76
2024-09-01 09:30:00,804.69,13.481
2024-09-01 10:00:00,804.46,13.26
2024-09-01 10:30:00,804.34,13.017
2024-09-01 11:00:00,804.17,12.788
2024-09-01 11:30:00,804.0,12.574
2024-09-01 12:00:00,803.95,12.373
2024-09-01 12:30:00,803.88,12.172
2024-09-01 13:00:00,803.86,11.966
2024-09-01 13:30:00,803.86,11.768
2024-09-01 14:00:00,803.91,11.594
2024-09-01 14:30:00,803.95,11.385
2024-09-01 15:00:00,804.06,11.261
2024-09-01 15:30:00,804.24,11.229
2024-09-01 16:00:00,804.28,11.313
2024-09-01 16:30:00,804.36,11.508
2024-09-01 17:00:00,804.58,11.843
2024-09-01 17:30:00,804.33,12.331
2024-09-01 18:00:00,804.5,13.116
2024-09-01 18:30:00,804.38,13.921
2024-09-01 19:00:00,804.58,14.667
2024-09-01 19:30:00,804.32,15.65
2024-09-01 20:00:00,804.02,16.502
2024-09-01 20:30:00,803.91,17.354
2024-09-01 21:00:00,803.79,18.068
2024-09-01 21:30:00,803.5,18.737
2024-09-01 22:00:00,803.37,19.318
2024-09-01 22:30:00,803.28,19.706
2024-09-01 23:00:00,803.02,19.842
2024-09-01 23:30:00,802.98,19.83
2024-09-02 00:00:00,802.84,19.65
2024-09-02 00:30:00,802.9,19.476
2024-09-02 01:00:00,802.9,19.245
2024-09-02 01:30:00,802.92,18.869
2024-09-02 02:00:00,802.99,18.392
2024-09-02 02:30:00,803.05,17.818
2024-09-02 03:00:00,803.13,17.34
2024-09-02 03:30:00,803.23,16.956
2024-09-02 04:00:00,803.47,16.584
2024-09-02 04:30:00,803.47,16.241
2024-09-02 05:00:00,803.54,15.877
2024-09-02 05:30:00,803.59,15.56
2024-09-02 06:00:00,803.63,15.198
2024-09-02 06:30:00,803.74,14.931
2024-09-02 07:00:00,803.67,14.629
2024-09-02 07:30:00,803.53,14.326
2024-09-02 08:00:00,803.37,14.054
2024-09-02 08:30:00,803.22,13.751
2024-09-02 09:00:00,803.11,13.5
2024-09-02 09:30:00,803.0,13.248
2024-09-02 10:00:00,802.81,12.996
2024-09-02 10:30:00,802.7,12.762
2024-09-02 11:00:00,802.62,12.526
2024-09-02 11:30:00,802.59,12.346
2024-09-02 12:00:00,802.47,12.152
2024-09-02 12:30:00,802.45,11.958
2024-09-02 13:00:00,802.51,11.801
2024-09-02 13:30:00,802.59,11.623
2024-09-02 14:00:00,802.77,11.49
2024-09-02 14:30:00,802.83,11.351
2024-09-02 15:00:00,802.92,11.253
2024-09-02 15:30:00,803.05,11.233
2024-09-02 16:00:00,803.11,11.29
2024-09-02 16:30:00,803.16,11.435
2024-09-02 17:00:00,803.39,11.756
2024-09-02 17:30:00,803.25,12.242
2024-09-02 18:00:00,803.18,12.889
2024-09-02 18:30:00,803.24,13.444
2024-09-02 19:00:00,803.23,14.019
2024-09-02 19:30:00,802.94,14.625
2024-09-02 20:00:00,802.95,15.208
2024-09-02 20:30:00,802.91,15.784
2024-09-02 21:00:00,802.81,16.279
2024-09-02 21:30:00,802.7,16.762
2024-09-02 22:00:00,802.38,17.251
2024-09-02 22:30:00,802.59,17.637
2024-09-02 23:00:00,802.49,17.79
2024-09-02 23:30:00,802.54,17.776
2024-09-03 00:00:00,802.48,17.507
2024-09-03 00:30:00,802.65,17.152
2024-09-03 01:00:00,802.49,16.849
2024-09-03 01:30:00,802.49,16.547
2024-09-03 02:00:00,802.37,16.184
2024-09-03 02:30:00,802.61,15.861
2024-09-03 03:00:00,802.73,15.499
2024-09-03 03:30:00,802.99,15.15
2024-09-03 04:00:00,803.18,14.863
2024-09-03 04:30:00,803.31,14.606
2024-09-03 05:00:00,803.38,14.307
2024-09-03 05:30:00,803.56,14.061
2024-09-03 06:00:00,803.59,13.8
2024-09-03 06:30:00,803.58,13.554
2024-09-03 07:00:00,803.53,13.328
2024-09-03 07:30:00,803.57,13.087
2024-09-03 08:00:00,803.44,12.869
2024-09-03 08:30:00,803.35,12.656
2024-09-03 09:00:00,803.27,12.45
2024-09-03 09:30:00,803.27,12.247
2024-09-03 10:00:00,803.32,12.071
2024-09-03 10:30:00,803.37,11.873
2024-09-03 11:00:00,803.38,11.705
2024-09-03 11:30:00,803.4,11.515
2024-09-03 12:00:00,803.44,11.337
2024-09-03 12:30:00,803.61,11.166
2024-09-03 13:00:00,803.77,11.012
2024-09-03 13:30:00,803.94,10.822
2024-09-03 14:00:00,804.14,10.694
2024-09-03 14:30:00,804.2,10.541
2024-09-03 15:00:00,804.3,10.443
2024-09-03 15:30:00,804.35,10.427
2024-09-03 16:00:00,804.41,10.518
2024-09-03 16:30:00,804.42,10.728
2024-09-03 17:00:00,804.65,11.076
2024-09-03 17:30:00,804.62,11.605
2024-09-03 18:00:00,804.63,12.377
2024-09-03 18:30:00,804.59,13.249
2024-09-03 19:00:00,804.64,14.201
2024-09-03 19:30:00,804.32,15.141
2024-09-03 20:00:00,804.41,16.072
2024-09-03 20:30:00,804.41,16.872
2024-09-03 21:00:00,804.39,17.647
2024-09-03 21:30:00,804.33,18.28
2024-09-03 22:00:00,804.01,18.864
2024-09-03 22:30:00,803.86,19.298
2024-09-03 23:00:00,803.91,19.521
2024-09-03 23:30:00,804.0,19.633
2024-09-04 00:00:00,804.04,19.591
2024-09-04 00:30:00,804.16,19.343
2024-09-04 01:00:00,804.34,18.881
2024-09-04 01:30:00,804.4,18.34
2024-09-04 02:00:00,804.49,17.795
2024-09-04 02:30:00,804.67,17.265
2024-09-04 03:00:00,804.78,16.827
2024-09-04 03:30:00,805.01,16.4
2024-09-04 04:00:00,805.22,16.036
2024-09-04 04:30:00,805.41,15.634
2024-09-04 05:00:00,805.5,15.294
2024-09-04 05:30:00,805.46,14.971
2024-09-04 06:00:00,805.43,14.67
2024-09-04 06:30:00,805.61,14.371
2024-09-04 07:00:00,805.69,14.088
2024-09-04 07:30:00,805.65,13.849
2024-09-04 08:00:00,805.67,13.6
2024-09-04 08:30:00,805.62,13.372
2024-09-04 09:00:00,805.61,13.129
2024-09-04 09:30:00,805.56,12.918
2024-09-04 10:00:00,805.62,12.702
2024-09-04 10:30:00,805.54,12.497
2024-09-04 11:00:00,805.51,12.303
2024-09-04 11:30:00,805.44,12.113
2024-09-04 12:00:00,805.53,11.941
2024-09-04 12:30:00,805.59,11.743
2024-09-04 13:00:00,805.61,11.58
2024-09-04 13:30:00,805.76,11.424
2024-09-04 14:00:00,806.06,11.261
2024-09-04 14:30:00,806.23,11.097
2024-09-04 15:00:00,806.2,10.966
2024-09-04 15:30:00,806.34,10.934
2024-09-04 16:00:00,806.41,11.019
2024-09-04 16:30:00,806.35,11.191
2024-09-04 17:00:00,806.37,11.504
2024-09-04 17:30:00,806.46,12.015
2024-09-04 18:00:00,806.44,12.95
2024-09-04 18:30:00,806.49,13.902
2024-09-04 19:00:00,806.45,14.863
2024-09-04 19:30:00,806.35,15.839
2024-09-04 20:00:00,806.21,16.67
2024-09-04 20:30:00,806.26,17.537
2024-09-04 21:00:00,806.45,18.285
2024-09-04 21:30:00,806.32,18.941
2024-09-04 22:00:00,806.32,19.473
2024-09-04 22:30:00,806.32,19.913
2024-09-04 23:00:00,806.4,20.118
2024-09-04 23:30:00,806.51,20.21
2024-09-05 00:00:00,806.67,20.183
2024-09-05 00:30:00,806.86,19.917
2024-09-05 01:00:00,806.93,19.538
2024-09-05 01:30:00,807.01,18.977
2024-09-05 02:00:00,807.12,18.449
2024-09-05 02:30:00,807.29,17.917
2024-09-05 03:00:00,807.55,17.436
2024-09-05 03:30:00,807.79,17.011
2024-09-05 04:00:00,808.12,16.671
2024-09-05 04:30:00,808.26,16.307
2024-09-05 05:00:00,808.3,15.997
2024-09-05 05:30:00,808.34,15.684
2024-09-05 06:00:00,808.46,15.364
2024-09-05 06:30:00,808.4,15.091
2024-09-05 07:00:00,808.36,14.779
2024-09-05 07:30:00,808.34,14.535
2024-09-05 08:00:00,808.32,14.279
2024-09-05 08:30:00,808.3,14.049
2024-09-05 09:00:00,808.28,13.796
2024-09-05 09:30:00,808.3,13.547
2024-09-05 10:00:00,808.29,13.319
2024-09-05 10:30:00,808.23,13.113
2024-09-05 11:00:00,808.05,12.905
2024-09-05 11:30:00,807.99,12.71
2024-09-05 12:00:00,808.05,12.517
2024-09-05 12:30:00,808.03,12.314
2024-09-05 13:00:00,808.16,12.128
2024-09-05 13:30:00,808.47,11.939
2024-09-05 14:00:00,808.69,11.757
2024-09-05 14:30:00,808.57,11.587
2024-09-05 15:00:00,808.67,11.466
2024-09-05 15:30:00,808.66,11.435
2024-09-05 16:00:00,808.61,11.501
2024-09-05 16:30:00,808.56,11.691
2024-09-05 17:00:00,808.61,12.071
2024-09-05 17:30:00,808.69,12.611
2024-09-05 18:00:00,808.57,13.503
2024-09-05 18:30:00,808.56,14.417
2024-09-05 19:00:00,808.41,15.363
2024-09-05 19:30:00,808.29,16.383
2024-09-05 20:00:00,808.21,17.266
2024-09-05 20:30:00,808.15,18.06
2024-09-05 21:00:00,807.88,18.806
2024-09-05 21:30:00,807.73,19.475
2024-09-05 22:00:00,807.64,20.031
2024-09-05 22:30:00,807.52,20.462
2024-09-05 23:00:00,807.46,20.659
2024-09-05 23:30:00,807.46,20.746
2024-09-06 00:00:00,807.52,20.7
2024-09-06 00:30:00,807.51,20.418
2024-09-06 01:00:00,807.41,19.97
2024-09-06 01:30:00,807.36,19.439
2024-09-06 02:00:00,807.42,18.872
2024-09-06 02:30:00,807.48,18.339
2024-09-06 03:00:00,807.63,17.862
2024-09-06 03:30:00,807.95,17.46
2024-09-06 04:00:00,808.07,17.075
2024-09-06 04:30:00,808.19,16.708
2024-09-06 05:00:00,808.22,16.35
2024-09-06 05:30:00,808.26,16.023
2024-09-06 06:00:00,808.24,15.718
2024-09-06 06:30:00,808.32,15.412
2024-09-06 07:00:00,808.32,15.15
2024-09-06 07:30:00,808.28,14.876
2024-09-06 08:00:00,808.24,14.625
2024-09-06 08:30:00,808.28,14.391
2024-09-06 09:00:00,808.17,14.144
2024-09-06 09:30:00,808.07,13.936
2024-09-06 10:00:00,807.97,13.742
2024-09-06 10:30:00,807.74,13.532
2024-09-06 11:00:00,807.57,13.378
2024-09-06 11:30:00,807.38,13.186
2024-09-06 12:00:00,807.27,13.022
2024-09-06 12:30:00,807.2,12.871
2024-09-06 13:00:00,807.23,12.696
2024-09-06 13:30:00,807.36,12.546
2024-09-06 14:00:00,807.52,12.388
2024-09-06 14:30:00,807.53,12.262
2024-09-06 15:00:00,807.42,12.174
2024-09-06 15:30:00,807.22,12.16
2024-09-06 16:00:00,807.14,12.24
2024-09-06 16:30:00,807.1,12.437
2024-09-06 17:00:00,806.96,12.801
2024-09-06 17:30:00,807.14,13.383
2024-09-06 18:00:00,807.09,14.107
2024-09-06 18:30:00,807.17,14.708
2024-09-06 19:00:00,807.07,15.283
2024-09-06 19:30:00,807.11,15.847
2024-09-06 20:00:00,806.88,16.542
2024-09-06 20:30:00,806.81,17.337
2024-09-06 21:00:00,806.6,17.956
2024-09-06 21:30:00,806.46,18.449
2024-09-06 22:00:00,806.95,18.672
2024-09-06 22:30:00,806.44,18.758
2024-09-06 23:00:00,806.45,18.59
2024-09-06 23:30:00,806.27,18.459
2024-09-07 00:00:00,806.09,18.336
2024-09-07 00:30:00,805.95,18.18
2024-09-07 01:00:00,805.89,17.98
2024-09-07 01:30:00,805.87,17.657
2024-09-07 02:00:00,805.84,17.162
2024-09-07 02:30:00,805.86,16.735
2024-09-07 03:00:00,806.09,16.38
2024-09-07 03:30:00,806.33,16.023
2024-09-07 04:00:00,806.58,15.682
2024-09-07 04:30:00,806.6,15.374
2024-09-07 05:00:00,806.61,15.067
2024-09-07 05:30:00,806.67,14.762
2024-09-07 06:00:00,806.63,14.481
2024-09-07 06:30:00,806.62,14.207
2024-09-07 07:00:00,806.65,13.99
2024-09-07 07:30:00,806.67,13.74
2024-09-07 08:00:00,806.42,13.501
2024-09-07 08:30:00,806.26,13.291
2024-09-07 09:00:00,806.03,13.09
2024-09-07 09:30:00,805.7,12.89
2024-09-07 10:00:00,805.52,12.657
2024-09-07 10:30:00,805.31,12.465
2024-09-07 11:00:00,805.14,12.278
2024-09-07 11:30:00,805.1,12.108
2024-09-07 12:00:00,805.0,11.935
2024-09-07 12:30:00,804.98,11.78
2024-09-07 13:00:00,804.98,11.61
2024-09-07 13:30:00,805.1,11.435
2024-09-07 14:00:00,805.22,11.293
2024-09-07 14:30:00,805.31,11.134
2024-09-07 15:00:00,805.22,11.028
2024-09-07 15:30:00,805.23,11.003
2024-09-07 16:00:00,805.15,11.047
2024-09-07 16:30:00,804.89,11.186
2024-09-07 17:00:00,805.13,11.414
2024-09-07 17:30:00,805.23,11.805
2024-09-07 18:00:00,804.93,12.444
2024-09-07 18:30:00,804.77,13.051
2024-09-07 19:00:00,804.88,13.697
2024-09-07 19:30:00,804.64,14.364
2024-09-07 20:00:00,804.68,15.035
2024-09-07 20:30:00,804.32,15.718
2024-09-07 21:00:00,804.18,16.542
2024-09-07 21:30:00,803.97,17.313
2024-09-07 22:00:00,803.69,17.937
2024-09-07 22:30:00,803.52,18.387
2024-09-07 23:00:00,803.32,18.593
2024-09-07 23:30:00,803.42,18.685
2024-09-08 00:00:00,803.14,18.567
2024-09-08 00:30:00,803.01,18.234
2024-09-08 01:00:00,802.98,17.847
2024-09-08 01:30:00,802.84,17.379
2024-09-08 02:00:00,802.74,16.875
2024-09-08 02:30:00,802.88,16.397
2024-09-08 03:00:00,803.02,15.998
2024-09-08 03:30:00,803.15,15.633
2024-09-08 04:00:00,803.38,15.325
2024-09-08 04:30:00,803.44,14.98
2024-09-08 05:00:00,803.45,14.668
2024-09-08 05:30:00,803.51,14.369
2024-09-08 06:00:00,803.29,14.068
2024-09-08 06:30:00,803.2,13.791
2024-09-08 07:00:00,803.17,13.521
2024-09-08 07:30:00,803.14,13.252
2024-09-08 08:00:00,803.04,12.989
2024-09-08 08:30:00,802.89,12.782
2024-09-08 09:00:00,802.64,12.55
2024-09-08 09:30:00,802.5,12.335
2024-09-08 10:00:00,802.51,12.11
2024-09-08 10:30:00,802.43,11.94
2024-09-08 11:00:00,802.3,11.729
2024-09-08 11:30:00,802.33,11.55
2024-09-08 12:00:00,802.24,11.379
2024-09-08 12:30:00,802.33,11.21
2024-09-08 13:00:00,802.39,11.069
2024-09-08 13:30:00,802.67,10.907
2024-09-08 14:00:00,802.85,10.746
2024-09-08 14:30:00,803.0,10.595
2024-09-08 15:00:00,803.06,10.485
2024-09-08 15:30:00,803.02,10.463
2024-09-08 16:00:00,802.94,10.539
2024-09-08 16:30:00,803.04,10.731
2024-09-08 17:00:00,803.06,11.065
2024-09-08 17:30:00,803.11,11.607
2024-09-08 18:00:00,802.99,12.381
2024-09-08 18:30:00,803.08,13.251
2024-09-08 19:00:00,803.18,14.187
2024-09-08 19:30:00,803.06,15.072
2024-09-08 20:00:00,803.0,15.882
2024-09-08 20:30:00,802.85,16.668
2024-09-08 21:00:00,802.78,17.384
2024-09-08 21:30:00,802.65,18.014
2024-09-08 22:00:00,802.54,18.608
2024-09-08 22:30:00,802.44,19.055
2024-09-08 23:00:00,802.26,19.277
2024-09-08 23:30:00,802.26,19.364
2024-09-09 00:00:00,801.87,19.063
2024-09-09 00:30:00,801.76,18.701
2024-09-09 01:00:00,801.88,18.341
2024-09-09 01:30:00,801.95,17.87
2024-09-09 02:00:00,802.0,17.276
2024-09-09 02:30:00,802.25,16.73
2024-09-09 03:00:00,802.47,16.255
2024-09-09 03:30:00,802.81,15.861
2024-09-09 04:00:00,802.96,15.526
2024-09-09 04:30:00,803.09,15.132
2024-09-09 05:00:00,803.21,14.786
2024-09-09 05:30:00,803.19,14.432
2024-09-09 06:00:00,803.14,14.132
2024-09-09 06:30:00,803.15,13.803
2024-09-09 07:00:00,803.09,13.52
2024-09-09 07:30:00,803.23,13.217
2024-09-09 08:00:00,803.33,12.95
2024-09-09 08:30:00,803.28,12.716
2024-09-09 09:00:00,803.14,12.49
2024-09-09 09:30:00,803.02,12.236
2024-09-09 10:00:00,802.94,11.984
2024-09-09 10:30:00,802.83,11.783
2024-09-09 11:00:00,802.93,11.555
2024-09-09 11:30:00,802.99,11.372
2024-09-09 12:00:00,803.07,11.167
2024-09-09 12:30:00,803.02,10.976
2024-09-09 13:00:00,802.87,10.78
2024-09-09 13:30:00,803.12,10.582
2024-09-09 14:00:00,803.26,10.372
2024-09-09 14:30:00,803.36,10.226
2024-09-09 15:00:00,803.41,10.075
2024-09-09 15:30:00,803.38,10.003
2024-09-09 16:00:00,803.38,10.064
2024-09-09 16:30:00,803.43,10.236
2024-09-09 17:00:00,803.48,10.53
2024-09-09 17:30:00,803.61,11.033
